Gene.Symbol	moduleColor	GS.diagnosis	p.GS.diagnosis
56953	56953	turquoise	0.280296056908401	0.156741632119305
123803	123803	darkred	-0.161569216503803	0.420748756257497
4908	4908	black	0.687175167332102	7.51300163658666e-05
4909	4909	turquoise	0.487143555406518	0.00996280991266395
4913	4913	blue	-0.2165686030548	0.277914550968086
50863	50863	turquoise	0.516673420287203	0.005791997962061
9423	9423	pink	-0.10060644838225	0.617568194065677
4917	4917	black	0.490559574805412	0.00937908754783971
59277	59277	royalblue	-0.573861676668114	0.00174947921266705
126147	126147	grey60	0.684414664235192	8.24391948434279e-05
22854	22854	grey60	0.79742279425037	6.36284579930832e-07
84628	84628	pink	-0.226661730298888	0.255574776695549
4914	4914	turquoise	0.69875802939187	5.03301853644367e-05
4915	4915	blue	-0.373328901351679	0.0551002531532185
4916	4916	tan	0.000382266482673782	0.998490148432626
4923	4923	tan	-0.069979661681307	0.72870823807742
23620	23620	yellow	0.304847250205216	0.122069381530457
9891	9891	green	0.395006201482405	0.0414334559813096
81788	81788	turquoise	0.556579434367796	0.00256887969170327
4682	4682	pink	0.013582109730117	0.94639214001741
10101	10101	blue	-0.350087626606459	0.0734265378396298
80224	80224	grey60	0.824020070165145	1.27799949110771e-07
4924	4924	darkturquoise	0.589516616282203	0.00121263031484757
4925	4925	purple	-0.539189153593485	0.00370565855671346
64710	64710	lightgreen	-0.153188811405441	0.44555493453191
10726	10726	darkred	-0.0832196499432848	0.679842925898816
84955	84955	red	0.571535124268137	0.00184457947225179
23386	23386	blue	-0.368555026547982	0.0585368428244811
4521	4521	blue	-0.10954365237179	0.586501453065438
55190	55190	yellow	0.376262914002395	0.0530677515902274
83594	83594	lightgreen	-0.0831361283589794	0.680147499980154
256281	256281	salmon	0.64841457105757	0.000254376793291649
55270	55270	red	0.676877112037194	0.000105702052308599
131870	131870	darkgrey	0.0464453184436205	0.818059855982673
84309	84309	brown	-0.237758414107161	0.232404322529327
79873	79873	red	0.558218085401833	0.00247917572163971
318	318	red	0.812202755581457	2.6896924559925e-07
11051	11051	blue	-0.557540911835396	0.00251591474100621
84304	84304	blue	-0.226238691546539	0.256486866654033
11165	11165	salmon	0.420110642580111	0.0291277651282849
11163	11163	blue	-0.509186775589153	0.00667564320930767
440672	440672	lightcyan	-0.699440868831436	4.9127160491528e-05
11164	11164	purple	-0.442068870960135	0.0209568341311053
11162	11162	blue	-0.581543382488728	0.00146485087005418
283927	283927	magenta	0.159704605405101	0.426201156179896
254552	254552	blue	-0.750299521132656	6.58096922496984e-06
53343	53343	darkred	-0.191432234941541	0.338805192739157
119369	119369	turquoise	0.221428094126133	0.267007861160134
26747	26747	turquoise	0.579151364572642	0.00154884640695194
57532	57532	purple	-0.244636250565009	0.218768614856539
4926	4926	blue	-0.498998441747373	0.00805854736246104
8650	8650	purple	-0.155270670554044	0.439320710250725
57122	57122	green	0.721691028797776	2.15043079474265e-05
55746	55746	pink	-0.130232596748796	0.517338232106973
9972	9972	blue	-0.21997717600574	0.270234956406742
9631	9631	greenyellow	0.0395693561169634	0.844644845458402
23279	23279	pink	-0.494740413090351	0.00870387313453461
23511	23511	pink	0.421812783158288	0.0284142553587525
23165	23165	midnightblue	0.405003305396346	0.0361150658828887
23225	23225	blue	-0.0940730758710358	0.640696498323814
91181	91181	turquoise	0.723920594761195	1.97111483134167e-05
8021	8021	pink	-0.0354586308651882	0.860620046942392
129401	129401	blue	-0.696593173906499	5.43189643413014e-05
79023	79023	salmon	0.488202895056782	0.00977863316193723
348995	348995	lightgreen	0.000469387440537067	0.998146044203843
10762	10762	lightcyan	-0.426391379617271	0.026564836654466
53371	53371	brown	-0.22253334039656	0.264566361941368
23636	23636	red	0.345527718547357	0.0775152306240843
54830	54830	magenta	0.220618144072217	0.268806250738391
79902	79902	blue	-0.541455378018762	0.00353675355200711
4927	4927	black	0.635985038743405	0.000363217213526369
9688	9688	lightgreen	-0.148124075022377	0.460917149342295
4928	4928	blue	-0.880710621647883	1.3670957673123e-09
9818	9818	blue	-0.331749708567711	0.0909299918780231
11097	11097	blue	-0.758549386622387	4.54182243198714e-06
26471	26471	blue	-0.781157955356601	1.51892984841607e-06
51203	51203	magenta	0.387819122221196	0.0456276518089269
10204	10204	tan	-0.514683766378706	0.00601658238881203
4931	4931	turquoise	0.393850890832463	0.0420861776435159
284434	284434	turquoise	0.50181715261189	0.00765384808594912
10482	10482	greenyellow	-0.354516440652969	0.0696158284070539
56001	56001	yellow	0.0914685610262293	0.650010213160546
56000	56000	red	0.776676834797781	1.90600101129028e-06
55999	55999	blue	-0.342476378417014	0.0803469137331272
64359	64359	pink	0.108972269926161	0.588467151362981
158046	158046	yellow	0.294655644602839	0.135704406491835
11249	11249	turquoise	0.74295228332423	9.05011934341075e-06
11247	11247	turquoise	0.191626228315447	0.338306653970743
29107	29107	red	0.763595541919637	3.59399146672604e-06
55916	55916	magenta	0.0742936448299352	0.712661651569059
57523	57523	lightcyan	-0.275768860206112	0.163830706983929
60506	60506	turquoise	0.452471098584189	0.0178007115625776
220323	220323	pink	0.299816244219594	0.12866868011179
4938	4938	turquoise	-0.0778453507648467	0.69953915880818
4939	4939	darkgrey	-0.0813165967949919	0.686794781763645
4940	4940	blue	-0.411372890200915	0.0330215354423851
8638	8638	turquoise	0.414316679490772	0.0316656149401867
4942	4942	blue	-0.863169067511168	6.88077585287276e-09
4946	4946	darkturquoise	0.569582880659691	0.00192778228469834
4947	4947	blue	-0.645917296691335	0.00027359169027244
79991	79991	turquoise	0.58255360679033	0.00143057663725044
64859	64859	yellow	0.374219663198212	0.0544768585452886
79035	79035	turquoise	0.37840390976271	0.0516220520731979
29991	29991	turquoise	-0.0571582999980157	0.777038183853713
84033	84033	turquoise	0.474712447769255	0.0123494154319808
729330	729330	turquoise	0.560364679531254	0.00236574033736901
4948	4948	turquoise	0.650809741620857	0.000237071895910991
79629	79629	salmon	0.5422225249728	0.003481085367562
54940	54940	brown	-0.679965129928927	9.55503329755281e-05
132299	132299	green	0.58426716944594	0.00137402324805061
10896	10896	blue	-0.433147488501899	0.0240151182148201
4950	4950	blue	-0.578693631581639	0.00156538484664627
4951	4951	yellow	0.611349953772255	0.000704412457763652
4952	4952	purple	-0.547820009774907	0.00309706773123789
54959	54959	turquoise	0.292848008141395	0.138233567279164
4953	4953	brown	-0.199334844525388	0.318855306595653
4957	4957	lightyellow	0.373866654858055	0.0547232457660734
57489	57489	lightgreen	-0.0800052713959689	0.691599606507652
113746	113746	turquoise	0.577450026389443	0.00161108954653816
161753	161753	turquoise	0.546274283762861	0.00319930574697864
284451	284451	green	0.38276418326087	0.048773488640036
146852	146852	blue	-0.356834962207278	0.0676826214825442
10178	10178	brown	-0.47769784905339	0.0117368717537643
57451	57451	darkgreen	-0.377503862189821	0.0522259913515113
55714	55714	lightyellow	0.453896836675493	0.0174003301831943
26011	26011	turquoise	0.72695445429312	1.74854868376842e-05
266553	266553	turquoise	0.755112220015913	5.309933581755e-06
8481	8481	midnightblue	0.0443643464230795	0.826086347308868
4967	4967	turquoise	-0.0275647387827534	0.891442856453271
55753	55753	blue	-0.80826033046211	3.40845753052606e-07
55239	55239	brown	-0.0236520065553555	0.906780752124421
11054	11054	blue	-0.54490280627815	0.00329241913245324
79627	79627	blue	-0.602691806038487	0.000877810968538998
4968	4968	blue	-0.788387037121131	1.04137214777119e-06
4969	4969	turquoise	0.26610176933284	0.179720611587224
8473	8473	purple	-0.152975239004467	0.446197150724351
11339	11339	turquoise	0.8587360826277	9.99580213660486e-09
29948	29948	blue	-0.23446466954855	0.23913047721298
29789	29789	turquoise	0.427858939538027	0.0259931355940314
55301	55301	blue	-0.196228831871599	0.326608459478512
10439	10439	grey60	0.896944933441089	2.40482014316664e-10
93145	93145	blue	-0.497244679546293	0.00831929681188847
10562	10562	blue	-0.616992235264005	0.000608199835936037
283298	283298	green	0.539266025079146	0.00369981858691438
169611	169611	turquoise	0.489280145542982	0.0095942689966754
25903	25903	turquoise	0.448035417626485	0.019095050633601
56944	56944	blue	-0.580673948855948	0.00149491405007908
167826	167826	blue	3.21749645546023e-05	0.999872917323689
4973	4973	turquoise	0.702227981954876	4.44772741716208e-05
115209	115209	brown	-0.646531720077021	0.000268749597818323
4958	4958	blue	-0.413132569591161	0.0322055320797186
4974	4974	green	0.213501652759874	0.284942429297203
4975	4975	turquoise	0.117507143109559	0.559407883256243
3175	3175	blue	-0.683978119254876	8.3650944253691e-05
9480	9480	royalblue	-0.296241099211834	0.133513862559273
390874	390874	yellow	-0.0270328716612157	0.893525658410892
4976	4976	brown	-0.756772595131967	4.9254510857429e-06
80207	80207	turquoise	0.29523133779601	0.13490600917274
93377	93377	turquoise	0.775887101414073	1.98274020630715e-06
4978	4978	turquoise	0.552740192270942	0.00279001142727564
4983	4983	turquoise	0.322315839622272	0.101078212841249
26873	26873	blue	-0.790614415216771	9.24329072624602e-07
5956	5956	turquoise	0.32189728451852	0.101547287291698
611	611	turquoise	0.394961692185469	0.0414584527721413
23596	23596	blue	-0.279948268837222	0.157278355518505
94233	94233	yellow	0.312405331351347	0.112626828913617
4985	4985	blue	-0.772924052367323	2.2960467975503e-06
4987	4987	turquoise	-0.230760863975579	0.246846470353357
4988	4988	yellow	0.528902136753017	0.00456151562258432
26254	26254	yellow	0.327029810341739	0.0959065141925599
10133	10133	green	0.66254621611982	0.000166372575881333
26496	26496	turquoise	0.519849635112267	0.00544817669599921
283297	283297	yellow	0.584773029696218	0.00135770213382198
390093	390093	turquoise	0.514818446076017	0.00600115162059505
121275	121275	darkturquoise	0.154436568436759	0.441812804295686
442194	442194	turquoise	0.127835652675078	0.525143161955559
26534	26534	turquoise	0.598370446566591	0.000977445937814444
26533	26533	yellow	0.391211223372576	0.0436081624829514
390265	390265	turquoise	0.40305065021831	0.0371084639827394
219869	219869	turquoise	0.524266702118879	0.00499886130432822
219870	219870	yellow	0.596784399802088	0.00101640069767837
26538	26538	turquoise	0.57728929803636	0.00161707977905251
26532	26532	turquoise	0.534830955655343	0.00404986082904453
126541	126541	turquoise	0.428558618392414	0.0257241038423673
284433	284433	turquoise	0.734255927609286	1.30204237932831e-05
26476	26476	tan	-0.253155635702276	0.202640182631598
127385	127385	turquoise	0.41568165259782	0.0310522891562533
121130	121130	turquoise	0.383481528658656	0.0483169465942463
219960	219960	turquoise	0.299201895995111	0.129492010471259
219873	219873	yellow	0.170508441063878	0.395149285847436
128360	128360	yellow	0.373191652595837	0.0551967998957132
390201	390201	turquoise	0.503731233064587	0.00738888467636481
128367	128367	yellow	0.322723609497215	0.100622784681408
390439	390439	yellow	0.237858918523727	0.232201084503669
81061	81061	yellow	-0.0662079008535641	0.74283021228679
440153	440153	turquoise	0.628761473747908	0.000443643023062079
122748	122748	yellow	0.482460152779981	0.0108121604136883
26529	26529	darkturquoise	0.256785880917094	0.196021271063809
79290	79290	turquoise	0.589230268565242	0.00122099023010102
138803	138803	yellow	0.291771891545977	0.139755307630227
286362	286362	blue	-0.526750898315426	0.00476026035721811
138805	138805	yellow	0.498354714986025	0.00815344802244737
392309	392309	turquoise	0.388792345041913	0.0450408298079282
127066	127066	turquoise	0.558531677678647	0.00246231874188538
401994	401994	turquoise	0.0668625645596425	0.740373086106311
442191	442191	turquoise	0.268745843365036	0.175271713750854
8383	8383	turquoise	0.381283087569049	0.0497268521429092
26188	26188	yellow	0.082367946281862	0.68295108375238
8385	8385	turquoise	0.453206093115399	0.0175933725093146
8386	8386	blue	-0.189063205192856	0.344928949936102
26184	26184	turquoise	0.43873465637167	0.0220602135446671
126370	126370	turquoise	0.542730677775928	0.00344462420023727
347168	347168	turquoise	0.659010528936023	0.000185397727676557
392392	392392	yellow	0.244799625363787	0.218451421041076
26735	26735	turquoise	0.436453464366652	0.0228420784124023
254973	254973	turquoise	0.61202574801538	0.000692231028521372
392390	392390	turquoise	0.518296690299313	0.00561405789351719
138881	138881	turquoise	0.352859361107863	0.0710233784123802
125963	125963	yellow	0.542016741034777	0.00349594424368452
138883	138883	turquoise	0.589731432583204	0.00120639133203501
219958	219958	yellow	-0.00575218289865199	0.977283266579274
346528	346528	turquoise	0.551478603752038	0.00286614531859525
346525	346525	turquoise	0.822981159376746	1.36736535787016e-07
135941	135941	yellow	0.490351148833926	0.00941386391059445
442361	442361	blue	-0.136325756717988	0.497754894681795
401428	401428	turquoise	0.408944746415994	0.0341746915951177
79541	79541	turquoise	-0.0337230827434102	0.867381253671204
402317	402317	yellow	0.240952851189108	0.226002461489869
393046	393046	yellow	0.441297126589531	0.0212081241553224
401427	401427	blue	-0.532720174199069	0.00422611296140088
441295	441295	turquoise	0.624092109020221	0.000503557456235278
81392	81392	turquoise	0.707477290238567	3.67688404137287e-05
338755	338755	yellow	0.520777814554157	0.00535102633612004
391191	391191	yellow	0.557793564198096	0.00250215324701777
341152	341152	turquoise	0.562018513552472	0.00228141022103136
127623	127623	yellow	0.817707124347345	1.91443811310183e-07
81697	81697	turquoise	0.515105106493908	0.00596841912075117
26212	26212	yellow	0.264088790325482	0.183160011831085
4993	4993	turquoise	0.583011664978293	0.00141526568426348
120776	120776	yellow	0.377195577922335	0.052434122222037
120775	120775	turquoise	0.434374740186193	0.0235740715798314
26211	26211	yellow	0.526444163541567	0.00478918813202318
135948	135948	turquoise	0.70238564972355	4.42263231412688e-05
81470	81470	yellow	0.44258431273972	0.0207903590449636
81469	81469	yellow	0.445047023272598	0.0200098185279597
391211	391211	yellow	0.24528088430125	0.217518854583421
26707	26707	yellow	0.400192248419735	0.0386018824852409
442186	442186	yellow	0.469508347517652	0.013480634968979
26248	26248	yellow	0.488985607920215	0.00964438604634373
284521	284521	yellow	0.65887970409249	0.000186137002703142
26247	26247	turquoise	0.648525088184925	0.000253554551628998
26246	26246	turquoise	0.445419108500734	0.0198940026071137
391192	391192	yellow	0.298222455443533	0.130812554078643
391190	391190	turquoise	0.687752298115879	7.36765727479123e-05
391194	391194	turquoise	0.446892677666121	0.0194407147910766
26245	26245	turquoise	0.342839411482108	0.0800059422852251
127059	127059	yellow	0.598642123707841	0.000970904962196932
56656	56656	yellow	0.391982949987964	0.043158757660191
26696	26696	tan	0.0818523823453291	0.684835011050574
127077	127077	blue	-0.665675358699185	0.000150992534819067
403239	403239	yellow	0.500373984892749	0.00785886404732411
343173	343173	turquoise	0.288195071591889	0.144900192632018
127074	127074	yellow	0.158890085186929	0.42859501486423
343172	343172	turquoise	0.654725679562424	0.000211002350901686
285659	285659	yellow	0.38622727286157	0.0466004950769899
26692	26692	turquoise	0.447860842231774	0.0191475289156325
343171	343171	yellow	0.002213981123589	0.991255519162774
441932	441932	yellow	0.189429185418174	0.343978619378104
134083	134083	yellow	0.478632316856417	0.0115504142191653
284383	284383	blue	-0.430069478469349	0.0251508689847097
4994	4994	yellow	0.33735787625048	0.0852731052372849
4995	4995	yellow	0.526319690377639	0.00480096951049155
8392	8392	yellow	0.572643819110381	0.00179871937488171
390756	390756	turquoise	0.574647912437805	0.00171831115432582
81328	81328	yellow	0.351588455362199	0.0721176589508686
81327	81327	yellow	0.421492180936158	0.0285475558383334
403253	403253	turquoise	0.324912876269086	0.0982038393960178
81318	81318	turquoise	0.395428105714545	0.0411971052026379
283093	283093	turquoise	0.596833099388326	0.00101518484881086
283092	283092	yellow	0.436685867262714	0.0227614051788313
