logFC	AveExpr	t	P.Value	adj.P.Val	B	entrez_id	names	condition	id	up-sig	down-sig	not-changed	total	description	source	NES_score	setSize	NES_score_condition
54853	0.663227622260473	8.23201315537234	1.92191752238059	0.0645990144048177	0.112809202796775	-5.17159202968517	54853	54853	0										
126541	0.846177259599524	6.25095559355828	1.92185730071789	0.0646069054247365	0.112811465627819	-5.17169706890641	126541	126541	0										
402	-0.480830380635092	11.5999888839594	-1.92131932793453	0.0646774347259277	0.112919936348383	-5.17263529398098	402	402	0										
10312	-0.544015669918549	8.70611808854254	-1.92128277325012	0.0646822295434937	0.112919936348383	-5.17269903805213	10312	10312	0										
5028	0.915474838960258	6.68397159024715	1.92115060177019	0.0646995688348332	0.112938679959161	-5.17292951093435	5028	5028	0										
6184	0.467070184329899	10.9763826201121	1.92086813635271	0.0647366383986647	0.112991857123384	-5.17342201666599	6184	6184	0										
80221	-0.588758692412615	6.86915395477145	-1.92075155626685	0.0647519432523347	0.113007039009406	-5.1736252690515	80221	80221	0										
11234	0.508616348894426	9.24759583865292	1.91994991571069	0.0648572692694622	0.113179309411768	-5.17502263783261	11234	11234	0										
7157	-0.703138847752451	7.64289483498911	-1.91982570130555	0.0648736028694248	0.113196264111141	-5.17523912028752	7157	7157	0										
1545	-0.612357564893427	5.84764489160712	-1.91976616132916	0.0648814333579664	0.113198380006938	-5.17534288349663	1545	1545	0										
3906	1.04739529247185	7.09805103450887	1.91933563514759	0.0649380790799741	0.113285440017679	-5.17609310864255	3906	3906	0										
4543	0.876085756534162	5.89904445952457	1.91928625401918	0.0649445790595361	0.113285440017679	-5.17617915079171	4543	4543	0										
27430	0.506960078015862	9.55884533054947	1.91917817675045	0.0649588071142181	0.113293889139268	-5.17636745970669	27430	27430	0										
10838	-0.772161150970007	7.31400175377084	-1.91914884007477	0.0649626696683975	0.113293889139268	-5.17641857318618	10838	10838	0										
2303	0.775164798350621	6.67350184842278	1.91891022852618	0.0649940933852593	0.113327525756357	-5.17683428527635	2303	2303	0										
10590	1.12990692645351	6.34259465981494	1.91890176899138	0.0649952076977411	0.113327525756357	-5.17684902285528	10590	10590	0										
55829	0.531301224719716	8.68504277033487	1.91883680203278	0.0650037658717132	0.113330895447524	-5.17696220184145	55829	55829	0										
80313	0.563216314820154	5.54780738049433	1.91835274099879	0.0650675626151429	0.113427679210204	-5.17780539199868	80313	80313	0										
83998	1.04140313974554	6.78121075223022	1.91827232028686	0.0650781669143327	0.113427679210204	-5.17794546166744	83998	83998	0										
3805	0.534611030894781	5.2317725004096	1.91826469555059	0.0650791723922211	0.113427679210204	-5.17795874152257	3805	3805	0										
407036	-0.598535887632469	5.62539079519151	-1.9176550875609	0.0651596053742291	0.113549485252326	-5.17902035232608	407036	407036	0										
94056	0.45984079487576	10.9061947398412	1.9176344078471	0.0651623354128519	0.113549485252326	-5.17905636075902	94056	94056	0										
80765	-0.513583163792708	11.8042886589696	-1.91711162677054	0.0652313835091795	0.113658227047419	-5.17996655091897	80765	80765	0										
255101	0.608900138575437	5.5879891537912	1.91617199035331	0.0653556488932615	0.113863146701898	-5.18160202799855	255101	255101	0										
40	1.09569230951135	6.07172739625837	1.91568339162118	0.0654203464486876	0.113942500893459	-5.18245221060866	40	40	0										
51726	-0.657928439394934	7.88133043188375	-1.9156498564528	0.0654247890291789	0.113942500893459	-5.18251055710108	51726	51726	0										
220042	0.697622502929006	6.53940909778869	1.91563659896822	0.0654265453902526	0.113942500893459	-5.1825336230488	220042	220042	0										
6678	-0.944875348372719	8.37812629089882	-1.91562680919922	0.065427842372146	0.113942500893459	-5.1825506556353	6678	6678	0										
5375	0.675880421613509	6.13567266446877	1.9152278493256	0.0654807169226404	0.114022972916804	-5.18324472304819	5375	5375	0										
55152	-1.50993979726674	7.48255631534113	-1.91505685058601	0.0655033909085098	0.114050845021382	-5.18354217411206	55152	55152	0										
25942	-0.994249357869233	7.9387629383097	-1.9149338390116	0.0655197061356288	0.114067641063606	-5.18375613918721	25942	25942	0										
64800	0.560169049732798	7.21082419611126	1.91458004728985	0.0655666497730032	0.114137751309507	-5.18437146181966	64800	64800	0										
1813	0.364857676868135	5.71223561778522	1.91436522669521	0.0655951679596071	0.114175775714774	-5.18474503991927	1813	1813	0										
253782	0.853266207753823	6.46238525228047	1.91396915909551	0.0656477755413193	0.114255718420255	-5.18543372610505	253782	253782	0										
2960	-0.788058286100324	6.81939243544615	-1.91380831988636	0.0656691494206985	0.114281290145595	-5.1857133635059	2960	2960	0										
92002	0.823328312756641	6.25658469983834	1.91364114177432	0.0656913720754405	0.114307944794706	-5.18600400260495	92002	92002	0										
100129387	-0.805950391325084	6.39281685585334	-1.9135925586903	0.0656978313520465	0.114307944794706	-5.18608846060991	100129387	100129387	0										
91039	-1.01274851164559	11.3927953743721	-1.91290665619703	0.0657890831175564	0.11445330703539	-5.18728067352633	91039	91039	0										
22847	0.409754187687009	6.43539202707814	1.91286401341168	0.0657947598993853	0.11445330703539	-5.18735478291184	22847	22847	0										
9832	0.556690460327327	5.9380905800871	1.91249213947026	0.0658442832947356	0.114527808191626	-5.18800101287289	9832	9832	0										
23461	-0.956519482914511	7.52703175761002	-1.91204672640285	0.0659036426460732	0.114619400860303	-5.18877490904291	23461	23461	0										
23623	0.71320465067851	5.58059731370924	1.91181489840806	0.0659345562877663	0.11466150724911	-5.18917765044215	23623	23623	0										
5205	-1.02481950509791	6.53934121215539	-1.91157437206698	0.0659666431266453	0.114705645082979	-5.18959546314307	5205	5205	0										
83734	0.605686590607245	5.84209075543713	1.91134258338649	0.0659975771549084	0.114747769590842	-5.1899980594707	83734	83734	0										
6288	0.776196237795729	7.34218555194685	1.91086500476721	0.0660613534660654	0.114837978918702	-5.19082745226363	6288	6288	0										
256380	1.46871218335228	8.23535436218781	1.91085351275673	0.0660628887787214	0.114837978918702	-5.19084740803407	256380	256380	0										
54106	1.06838026562979	6.09189863264891	1.91076765560519	0.0660743601245917	0.114846248341748	-5.19099649525598	54106	54106	0										
8646	0.851053263604349	10.0213764850889	1.91068124732942	0.0660859068504336	0.114854647091716	-5.19114653426029	8646	8646	0										
6554	-0.805095607021048	11.8620627912929	-1.90963495484076	0.0662258617361506	0.115086189677624	-5.19296289684195	6554	6554	0										
90417	-0.503962963389766	6.32506243384685	-1.90911212007023	0.0662958937845901	0.115196186833138	-5.19387024955393	90417	90417	0										
3898	-0.556255309063449	11.3285114668271	-1.9089154986288	0.0663222472118365	0.1152208048321	-5.19421142625223	3898	3898	0										
27436	-0.742472693351292	7.45284783010786	-1.90890590175623	0.0663235337256274	0.1152208048321	-5.19422807801052	27436	27436	0										
60677	0.752805431705199	7.65528235370037	1.908644399005	0.0663585979442871	0.115270012982333	-5.19468179267194	60677	60677	0										
64855	0.733730751718882	10.1806861902156	1.90825758543371	0.0664104942378131	0.11534844678491	-5.19535283711162	64855	64855	0										
23581	0.657195506225466	5.92536838111721	1.90801453264635	0.0664431210707668	0.115393398915166	-5.19577443149966	23581	23581	0										
51239	0.418135972489926	9.0672039164745	1.90749385276463	0.06651306269232	0.115503140847932	-5.19667745252559	51239	51239	0										
27068	0.514651066924877	11.043613710605	1.90693749184049	0.0665878677953523	0.115621305313115	-5.19764214513942	27068	27068	0										
100132832	0.565456240555158	6.02101089375039	1.90644758682275	0.0666537979967349	0.115724037224335	-5.19849142760524	100132832	100132832	0										
441549	0.660333415316175	7.48476438592684	1.906341721482	0.0666680525249514	0.115737038307043	-5.19867492995508	441549	441549	0										
84972	-0.357460745669957	14.0779201369311	-1.90627428196879	0.0666771344804457	0.115741057975241	-5.19879182255014	84972	84972	0										
7862	0.434647221707168	11.1724057023256	1.90622054713687	0.0666843716193651	0.115741874840105	-5.1988849585969	7862	7862	0										
100134713	1.28045598704356	6.71969280487972	1.9061572450928	0.0666928981674581	0.115744929297319	-5.19899467443746	100134713	100134713	0										
58478	1.2623967702954	8.50450393881451	1.90601953539342	0.0667114504122348	0.115765380876664	-5.19923334476655	58478	58478	0										
80183	-0.569197979058814	6.41369089378217	-1.905724465629	0.0667512172608705	0.115816499622233	-5.1997446974042	80183	80183	0										
56952	-0.447375138061648	5.7144525568778	-1.90570048432745	0.0667544501476523	0.115816499622233	-5.19978625404559	56952	56952	0										
2634	0.697559657283913	9.16637064050221	1.90534429443336	0.0668024836054176	0.11588808134591	-5.20040343966123	2634	2634	0										
400986	-0.803403433529205	9.777445182533	-1.90521914816336	0.066819367129725	0.115905615531279	-5.20062026483644	400986	400986	0										
8784	1.87246466078648	7.23481751754486	1.90510043464851	0.066835386227038	0.115921646868129	-5.2008259346111	8784	8784	0										
204801	0.716933441922478	5.5500932668083	1.90490598677619	0.0668616320431723	0.115955410736942	-5.2011627918672	204801	204801	0										
5617	0.866577144944264	5.78727573010253	1.90471895331642	0.0668868855187197	0.115987446958404	-5.20148677947302	5617	5617	0										
54700	-0.511153472437265	6.06149567987681	-1.90431218446013	0.0669418364645151	0.116070969358898	-5.2021913174972	54700	54700	0										
157724	0.576911006757152	5.38135778844073	1.90425351705377	0.0669497651499612	0.116072950830132	-5.20229292191544	157724	157724	0										
9054	-1.38946537429458	7.92961450811395	-1.90377983175537	0.0670138118040629	0.11616598664407	-5.20311319537861	9054	9054	0										
7091	-0.472098100740471	5.5923760086059	-1.90375618830529	0.0670170100089845	0.11616598664407	-5.20315413423793	7091	7091	0										
113730	1.03889827739985	5.75592296934707	1.90368629130743	0.0670264656176358	0.116166990137138	-5.20327515925681	113730	113730	0										
79752	0.516576155079409	7.57789438245257	1.9036515062512	0.0670311717423883	0.116166990137138	-5.20333538748825	79752	79752	0										
9776	-0.819323723413069	7.99352915677989	-1.90357302288292	0.0670417909320947	0.116170184539489	-5.20347127359041	9776	9776	0										
6139	-0.440950678363194	11.9529463231387	-1.90353749748336	0.0670465981744424	0.116170184539489	-5.20353278084182	6139	6139	0										
26509	0.449931849367697	6.33411531671096	1.90330801452836	0.0670776586518271	0.116212230450674	-5.20393007703056	26509	26509	0										
6760	0.518400871528662	8.14416651557316	1.9031324820606	0.0671014253557937	0.116240922021366	-5.20423394553051	6760	6760	0										
8692	-0.996244693922958	7.96538048080599	-1.90308533008039	0.0671078108717329	0.116240922021366	-5.20431556776989	8692	8692	0										
5334	0.649980504471373	6.22635444505519	1.9028454306025	0.0671403072048955	0.116285434866316	-5.2047308205366	5334	5334	0										
64096	0.673211964493164	6.20370697260174	1.90278287742373	0.0671487827819245	0.116288339524635	-5.204839089983	64096	64096	0										
126731	0.636032789855385	8.13273865843853	1.90269634223206	0.0671605093048124	0.116296873016685	-5.2049888638798	126731	126731	0										
390054	-0.431468544534683	5.51475724072273	-1.90248930995315	0.0671885717825327	0.11633368967914	-5.20534717106037	390054	390054	0										
3707	0.875809685018521	8.78608150656752	1.90223963877552	0.0672224273218931	0.116380528273379	-5.20577923251976	3707	3707	0										
115273	0.791525995397304	6.34865091110752	1.90212346153025	0.0672381860540066	0.116396030002407	-5.20598026483791	115273	115273	0										
124093	0.634110460923964	5.76478204687641	1.90179831494084	0.067282307213236	0.116460621825784	-5.20654284579011	124093	124093	0										
3248	-1.12098899533492	8.08453461649363	-1.90169012407039	0.0672969938646071	0.116474256810089	-5.20673002523283	3248	3248	0										
79930	1.37716199267543	7.92461038605168	1.90123538908757	0.0673587534211321	0.116569352212512	-5.20751666546592	79930	79930	0										
286257	0.475655453520975	11.3721859349412	1.90090051244024	0.0674042658768225	0.11663631439788	-5.20809587120431	286257	286257	0										
1798	-0.346238717308612	9.37663270313463	-1.90079139265493	0.0674191018948294	0.116650185910485	-5.20828458873272	1798	1798	0										
152404	0.541390795015456	7.08745181411575	1.90056030931678	0.0674505295183515	0.116692758916901	-5.2086842087975	152404	152404	0										
221468	0.749214373585752	6.0287029456163	1.9004211206762	0.0674694654708993	0.116694763142475	-5.20892489417114	221468	221468	0										
313	0.620942824958442	7.32979362929301	1.90037137294827	0.0674762345295708	0.116694763142475	-5.20901091476666	313	313	0										
93185	-0.630449627106909	6.40706699598104	-1.90036130464686	0.067477604571707	0.116694763142475	-5.20902832401865	93185	93185	0										
143188	0.745102379640701	6.18337632309879	1.900351218705	0.0674789770384229	0.116694763142475	-5.20904576370144	143188	143188	0										
10743	-0.468125781376311	6.0324727002627	-1.90010384202007	0.0675126469348168	0.116739497273861	-5.2094734822751	10743	10743	0										
2035	-0.487567699770542	5.92141937470089	-1.90006089097528	0.0675184943893776	0.116739497273861	-5.20954774098356	2035	2035	0										
8292	0.46643452313676	7.21687397648191	1.89959490016484	0.0675819636577413	0.116837425547369	-5.210353315977	8292	8292	0										
55374	0.889432547731571	7.51509269763618	1.89911602746941	0.067647241303848	0.116938460081083	-5.2111810009447	55374	55374	0										
137835	0.985124551917463	6.14287070422889	1.89897933594702	0.067665884456364	0.1169588675855	-5.21141722932497	137835	137835	0										
6401	0.5904499583141	6.60857216696279	1.89889467334975	0.0676774336927618	0.116967010540031	-5.21156353543973	6401	6401	0										
6888	1.30320647176537	7.29045130518411	1.89868076333586	0.0677066218030693	0.117005634061578	-5.21193317254729	6888	6888	0										
26088	-0.389788290591418	7.45464116529482	-1.89847709532293	0.0677344225181026	0.117041852426724	-5.21228508147616	26088	26088	0										
166968	-0.949356860477245	9.44456983995605	-1.89837365026083	0.0677485465698947	0.117054433240207	-5.21246380841536	166968	166968	0										
220359	-0.584755392575107	5.8545699713732	-1.89796703006269	0.0678040898845444	0.117138567566421	-5.2131662723097	220359	220359	0										
1576	1.16964598227511	11.5814474526145	1.89784771958041	0.0678203948819781	0.117154903499923	-5.21337236711827	1576	1576	0										
